id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
9283,1156112.527900000102818,1703697.949100000085309,1156612.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2200490000,35.3143662400
9284,1156112.527900000102818,1703197.949100000085309,1156612.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2199536000,35.3098597900
9285,1156112.527900000102818,1702697.949100000085309,1156612.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2198582000,35.3053533300
9286,1156112.527900000102818,1702197.949100000085309,1156612.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2197628000,35.3008468800
9287,1156112.527900000102818,1701697.949100000085309,1156612.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2196675000,35.2963404200
9288,1156112.527900000102818,1701197.949100000085309,1156612.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2195721000,35.2918339500
9289,1156112.527900000102818,1700697.949100000085309,1156612.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2194768000,35.2873274800
9290,1156112.527900000102818,1700197.949100000085309,1156612.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2193815000,35.2828210100
9291,1156112.527900000102818,1699697.949100000085309,1156612.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2192862000,35.2783145300
9292,1156112.527900000102818,1699197.949100000085309,1156612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2191909000,35.2738080500
9293,1156112.527900000102818,1698697.949100000085309,1156612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2190957000,35.2693015700
9294,1156112.527900000102818,1698197.949100000085309,1156612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2190005000,35.2647950800
9295,1156112.527900000102818,1697697.949100000085309,1156612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2189053000,35.2602885900
9296,1156112.527900000102818,1697197.949100000085309,1156612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2188101000,35.2557821000
9297,1156112.527900000102818,1696697.949100000085309,1156612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2187150000,35.2512756000
9298,1156112.527900000102818,1696197.949100000085309,1156612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2186198000,35.2467691000
9299,1156112.527900000102818,1695697.949100000085309,1156612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2185247000,35.2422626000
9300,1156112.527900000102818,1695197.949100000085309,1156612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2184296000,35.2377560900
9301,1156112.527900000102818,1694697.949100000085309,1156612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2183346000,35.2332495800
9302,1156112.527900000102818,1694197.949100000085309,1156612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2182395000,35.2287430600
9303,1156112.527900000102818,1693697.949100000085309,1156612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.2181445000,35.2242365400
9304,1156112.527900000102818,1693197.949100000085309,1156612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.2180495000,35.2197300200
9305,1156112.527900000102818,1692697.949100000085309,1156612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.2179545000,35.2152235000
9306,1156112.527900000102818,1692197.949100000085309,1156612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.2178595000,35.2107169700
9307,1156112.527900000102818,1691697.949100000085309,1156612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.2177646000,35.2062104300
9308,1156112.527900000102818,1691197.949100000085309,1156612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.2176697000,35.2017039000
9309,1156112.527900000102818,1690697.949100000085309,1156612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.2175748000,35.1971973600
9310,1156112.527900000102818,1690197.949100000085309,1156612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.2174799000,35.1926908100
9311,1156112.527900000102818,1689697.949100000085309,1156612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.2175482000,35.1884417200
9312,1156112.527900000102818,1689197.949100000085309,1156612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.2192477000,35.1851987200
9381,1156612.527900000102818,1711197.949100000085309,1157112.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2271742000,35.3800943200
9382,1156612.527900000102818,1710697.949100000085309,1157112.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2268895000,35.3773776400
9383,1156612.527900000102818,1710197.949100000085309,1157112.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2267935000,35.3728712500
9384,1156612.527900000102818,1709697.949100000085309,1157112.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2266975000,35.3683648600
9385,1156612.527900000102818,1709197.949100000085309,1157112.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2266015000,35.3638584700
9386,1156612.527900000102818,1708697.949100000085309,1157112.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2265055000,35.3593520700
9387,1156612.527900000102818,1708197.949100000085309,1157112.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2264096000,35.3548456700
9388,1156612.527900000102818,1707697.949100000085309,1157112.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2263137000,35.3503392600
9389,1156612.527900000102818,1707197.949100000085309,1157112.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2262178000,35.3458328500
9390,1156612.527900000102818,1706697.949100000085309,1157112.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2261219000,35.3413264400
9391,1156612.527900000102818,1706197.949100000085309,1157112.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2260260000,35.3368200200
9392,1156612.527900000102818,1705697.949100000085309,1157112.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2259302000,35.3323136000
9393,1156612.527900000102818,1705197.949100000085309,1157112.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2258344000,35.3278071800
9394,1156612.527900000102818,1704697.949100000085309,1157112.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2257386000,35.3233007500
9395,1156612.527900000102818,1704197.949100000085309,1157112.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2256428000,35.3187943200
9396,1156612.527900000102818,1703697.949100000085309,1157112.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2255470000,35.3142878900
9397,1156612.527900000102818,1703197.949100000085309,1157112.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2254513000,35.3097814500
9398,1156612.527900000102818,1702697.949100000085309,1157112.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2253556000,35.3052750100
9399,1156612.527900000102818,1702197.949100000085309,1157112.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2252599000,35.3007685600
9400,1156612.527900000102818,1701697.949100000085309,1157112.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2251642000,35.2962621100
9401,1156612.527900000102818,1701197.949100000085309,1157112.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2250686000,35.2917556600
9402,1156612.527900000102818,1700697.949100000085309,1157112.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2249729000,35.2872492100
9403,1156612.527900000102818,1700197.949100000085309,1157112.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2248773000,35.2827427500
9404,1156612.527900000102818,1699697.949100000085309,1157112.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2247817000,35.2782362800
9405,1156612.527900000102818,1699197.949100000085309,1157112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2246862000,35.2737298200
9406,1156612.527900000102818,1698697.949100000085309,1157112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2245906000,35.2692233500
9407,1156612.527900000102818,1698197.949100000085309,1157112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2244951000,35.2647168700
9408,1156612.527900000102818,1697697.949100000085309,1157112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2243996000,35.2602104000
9409,1156612.527900000102818,1697197.949100000085309,1157112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2243041000,35.2557039200
9410,1156612.527900000102818,1696697.949100000085309,1157112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2242087000,35.2511974300
9411,1156612.527900000102818,1696197.949100000085309,1157112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2241132000,35.2466909400
9412,1156612.527900000102818,1695697.949100000085309,1157112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2240178000,35.2421844500
9413,1156612.527900000102818,1695197.949100000085309,1157112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2239224000,35.2376779600
9414,1156612.527900000102818,1694697.949100000085309,1157112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2238271000,35.2331714600
9415,1156612.527900000102818,1694197.949100000085309,1157112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2237317000,35.2286649600
9416,1156612.527900000102818,1693697.949100000085309,1157112.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.2236364000,35.2241584500
9417,1156612.527900000102818,1693197.949100000085309,1157112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.2235411000,35.2196519400
9418,1156612.527900000102818,1692697.949100000085309,1157112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.2227707000,35.2156349000
9419,1156612.527900000102818,1692197.949100000085309,1157112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,129.2218049000,35.2103193000
9420,1156612.527900000102818,1691697.949100000085309,1157112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.2231249000,35.2060265300
9421,1156612.527900000102818,1691197.949100000085309,1157112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.2231600000,35.2016258700
9422,1156612.527900000102818,1690697.949100000085309,1157112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.2229194000,35.1972148500
9423,1156612.527900000102818,1690197.949100000085309,1157112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,129.2222804000,35.1927432400
9424,1156612.527900000102818,1689697.949100000085309,1157112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,129.2217475000,35.1880861700
9425,1156612.527900000102818,1689197.949100000085309,1157112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,129.2212867000,35.1853463000
9494,1157112.527900000102818,1711197.949100000085309,1157612.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2321105000,35.3801923000
9495,1157112.527900000102818,1710697.949100000085309,1157612.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2323918000,35.3772988500
9496,1157112.527900000102818,1710197.949100000085309,1157612.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2322954000,35.3727924800
9497,1157112.527900000102818,1709697.949100000085309,1157612.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2321991000,35.3682861000
9498,1157112.527900000102818,1709197.949100000085309,1157612.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2321028000,35.3637797200
9499,1157112.527900000102818,1708697.949100000085309,1157612.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2320065000,35.3592733300
9500,1157112.527900000102818,1708197.949100000085309,1157612.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2319103000,35.3547669500
9501,1157112.527900000102818,1707697.949100000085309,1157612.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2318141000,35.3502605500
9502,1157112.527900000102818,1707197.949100000085309,1157612.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2317178000,35.3457541600
9503,1157112.527900000102818,1706697.949100000085309,1157612.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2316217000,35.3412477600
9504,1157112.527900000102818,1706197.949100000085309,1157612.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2315255000,35.3367413500
9505,1157112.527900000102818,1705697.949100000085309,1157612.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2314293000,35.3322349500
9506,1157112.527900000102818,1705197.949100000085309,1157612.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2313332000,35.3277285400
9507,1157112.527900000102818,1704697.949100000085309,1157612.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2312371000,35.3232221200
9508,1157112.527900000102818,1704197.949100000085309,1157612.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2311410000,35.3187157100
9509,1157112.527900000102818,1703697.949100000085309,1157612.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2310450000,35.3142092900
9510,1157112.527900000102818,1703197.949100000085309,1157612.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2309489000,35.3097028600
9511,1157112.527900000102818,1702697.949100000085309,1157612.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2308529000,35.3051964300
9512,1157112.527900000102818,1702197.949100000085309,1157612.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2307569000,35.3006900000
9513,1157112.527900000102818,1701697.949100000085309,1157612.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2306610000,35.2961835600
9514,1157112.527900000102818,1701197.949100000085309,1157612.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2305650000,35.2916771300
9515,1157112.527900000102818,1700697.949100000085309,1157612.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2304691000,35.2871706800
9516,1157112.527900000102818,1700197.949100000085309,1157612.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2303732000,35.2826642400
9517,1157112.527900000102818,1699697.949100000085309,1157612.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2302773000,35.2781577900
9518,1157112.527900000102818,1699197.949100000085309,1157612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2301814000,35.2736513300
9519,1157112.527900000102818,1698697.949100000085309,1157612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2300856000,35.2691448800
9520,1157112.527900000102818,1698197.949100000085309,1157612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2299897000,35.2646384200
9521,1157112.527900000102818,1697697.949100000085309,1157612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2298939000,35.2601319500
9522,1157112.527900000102818,1697197.949100000085309,1157612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2297981000,35.2556254800
9523,1157112.527900000102818,1696697.949100000085309,1157612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2297024000,35.2511190100
9524,1157112.527900000102818,1696197.949100000085309,1157612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2296066000,35.2466125400
9525,1157112.527900000102818,1695697.949100000085309,1157612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2295109000,35.2421060600
9526,1157112.527900000102818,1695197.949100000085309,1157612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2294152000,35.2375995800
9527,1157112.527900000102818,1694697.949100000085309,1157612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2293195000,35.2330930900
9528,1157112.527900000102818,1694197.949100000085309,1157612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2292239000,35.2285866000
9529,1157112.527900000102818,1693697.949100000085309,1157612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.2291805000,35.2245087800
9530,1157112.527900000102818,1693197.949100000085309,1157612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.2281157000,35.2198598200
9531,1157112.527900000102818,1692697.949100000085309,1157612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,129.2271057000,35.2171804700
9533,1157112.527900000102818,1691697.949100000085309,1157612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,129.2270070000,35.2050085000
9534,1157112.527900000102818,1691197.949100000085309,1157612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,129.2278020000,35.2015093900
9535,1157112.527900000102818,1690697.949100000085309,1157612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,129.2277097000,35.1979053100
9606,1157612.527900000102818,1711697.949100000085309,1158112.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2402590000,35.3842096300
9607,1157612.527900000102818,1711197.949100000085309,1158112.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2383695000,35.3815250900
9608,1157612.527900000102818,1710697.949100000085309,1158112.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2378940000,35.3772198200
9609,1157612.527900000102818,1710197.949100000085309,1158112.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2377973000,35.3727134600
9610,1157612.527900000102818,1709697.949100000085309,1158112.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2377007000,35.3682070900
9611,1157612.527900000102818,1709197.949100000085309,1158112.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2376041000,35.3637007200
9612,1157612.527900000102818,1708697.949100000085309,1158112.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2375075000,35.3591943500
9613,1157612.527900000102818,1708197.949100000085309,1158112.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2374110000,35.3546879800
9614,1157612.527900000102818,1707697.949100000085309,1158112.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2373144000,35.3501816000
9615,1157612.527900000102818,1707197.949100000085309,1158112.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2372179000,35.3456752100
9616,1157612.527900000102818,1706697.949100000085309,1158112.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2371214000,35.3411688300
9617,1157612.527900000102818,1706197.949100000085309,1158112.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2370249000,35.3366624400
9618,1157612.527900000102818,1705697.949100000085309,1158112.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2369285000,35.3321560400
9619,1157612.527900000102818,1705197.949100000085309,1158112.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2368321000,35.3276496500
9620,1157612.527900000102818,1704697.949100000085309,1158112.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2367357000,35.3231432500
9621,1157612.527900000102818,1704197.949100000085309,1158112.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2366393000,35.3186368400
9622,1157612.527900000102818,1703697.949100000085309,1158112.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2365429000,35.3141304300
9623,1157612.527900000102818,1703197.949100000085309,1158112.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2364466000,35.3096240200
9624,1157612.527900000102818,1702697.949100000085309,1158112.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2363502000,35.3051176100
9625,1157612.527900000102818,1702197.949100000085309,1158112.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2362539000,35.3006111900
9626,1157612.527900000102818,1701697.949100000085309,1158112.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2361577000,35.2961047700
9627,1157612.527900000102818,1701197.949100000085309,1158112.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2360614000,35.2915983400
9628,1157612.527900000102818,1700697.949100000085309,1158112.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2359652000,35.2870919100
9629,1157612.527900000102818,1700197.949100000085309,1158112.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2358690000,35.2825854800
9630,1157612.527900000102818,1699697.949100000085309,1158112.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2357728000,35.2780790400
9631,1157612.527900000102818,1699197.949100000085309,1158112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2356766000,35.2735726000
9632,1157612.527900000102818,1698697.949100000085309,1158112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2355804000,35.2690661600
9633,1157612.527900000102818,1698197.949100000085309,1158112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2350582000,35.2652306300
9634,1157612.527900000102818,1697697.949100000085309,1158112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2335727000,35.2595582400
9635,1157612.527900000102818,1697197.949100000085309,1158112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2352838000,35.2555336100
9636,1157612.527900000102818,1696697.949100000085309,1158112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2351961000,35.2510403400
9637,1157612.527900000102818,1696197.949100000085309,1158112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2351000000,35.2465338800
9638,1157612.527900000102818,1695697.949100000085309,1158112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2350040000,35.2420274200
9639,1157612.527900000102818,1695197.949100000085309,1158112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2349080000,35.2375209500
9640,1157612.527900000102818,1694697.949100000085309,1158112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2348120000,35.2330144700
9641,1157612.527900000102818,1694197.949100000085309,1158112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2347160000,35.2285080000
9642,1157612.527900000102818,1693697.949100000085309,1158112.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.2346201000,35.2240015200
9643,1157612.527900000102818,1693197.949100000085309,1158112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.2342934000,35.2209407000
9719,1158112.527900000102818,1711697.949100000085309,1158612.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2411326000,35.3843551200
9720,1158112.527900000102818,1711197.949100000085309,1158612.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2434799000,35.3815261500
9721,1158112.527900000102818,1710697.949100000085309,1158612.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2433961000,35.3771405300
9722,1158112.527900000102818,1710197.949100000085309,1158612.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2432992000,35.3726341800
9723,1158112.527900000102818,1709697.949100000085309,1158612.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2432023000,35.3681278300
9724,1158112.527900000102818,1709197.949100000085309,1158612.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2431054000,35.3636214800
9725,1158112.527900000102818,1708697.949100000085309,1158612.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2430085000,35.3591151200
9726,1158112.527900000102818,1708197.949100000085309,1158612.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2429116000,35.3546087600
9727,1158112.527900000102818,1707697.949100000085309,1158612.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2428148000,35.3501023900
9728,1158112.527900000102818,1707197.949100000085309,1158612.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2427180000,35.3455960200
9729,1158112.527900000102818,1706697.949100000085309,1158612.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2426212000,35.3410896500
9730,1158112.527900000102818,1706197.949100000085309,1158612.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2425244000,35.3365832700
9731,1158112.527900000102818,1705697.949100000085309,1158612.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2424276000,35.3320768900
9732,1158112.527900000102818,1705197.949100000085309,1158612.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2423309000,35.3275705100
9733,1158112.527900000102818,1704697.949100000085309,1158612.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2422342000,35.3230641200
9734,1158112.527900000102818,1704197.949100000085309,1158612.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2421375000,35.3185577300
9735,1158112.527900000102818,1703697.949100000085309,1158612.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2420408000,35.3140513300
9736,1158112.527900000102818,1703197.949100000085309,1158612.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2419442000,35.3095449300
9737,1158112.527900000102818,1702697.949100000085309,1158612.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2418475000,35.3050385300
9738,1158112.527900000102818,1702197.949100000085309,1158612.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2417509000,35.3005321300
9739,1158112.527900000102818,1701697.949100000085309,1158612.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2416544000,35.2960257200
9740,1158112.527900000102818,1701197.949100000085309,1158612.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2415578000,35.2915193000
9741,1158112.527900000102818,1700697.949100000085309,1158612.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2414613000,35.2870128900
9742,1158112.527900000102818,1700197.949100000085309,1158612.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2413647000,35.2825064700
9743,1158112.527900000102818,1699697.949100000085309,1158612.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2412682000,35.2780000400
9744,1158112.527900000102818,1699197.949100000085309,1158612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2411718000,35.2734936200
9745,1158112.527900000102818,1698697.949100000085309,1158612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2410184000,35.2689725100
9746,1158112.527900000102818,1698197.949100000085309,1158612.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2406700000,35.2658292700
9747,1158112.527900000102818,1697697.949100000085309,1158612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2422805000,35.2583691600
9748,1158112.527900000102818,1697197.949100000085309,1158612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2408378000,35.2554047600
9749,1158112.527900000102818,1696697.949100000085309,1158612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2406897000,35.2509614300
9750,1158112.527900000102818,1696197.949100000085309,1158612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2405934000,35.2464549800
9751,1158112.527900000102818,1695697.949100000085309,1158612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2404970000,35.2419485200
9752,1158112.527900000102818,1695197.949100000085309,1158612.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2403733000,35.2374439500
9753,1158112.527900000102818,1694697.949100000085309,1158612.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2403044000,35.2329356100
9754,1158112.527900000102818,1694197.949100000085309,1158612.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2393727000,35.2288595400
9755,1158112.527900000102818,1693697.949100000085309,1158612.527900000102818,1693197.949100000085309,"26",Busan,何魂堡开矫,129.2385760000,35.2243266800
